,Highest Bid,Highest Bidder,Second Highest Bid,Second Highest Bidder
116,1113.2783082864282,EarlyBidder,889.0389589409745,EarlyBidder
117,1113.2783082864282,EarlyBidder,955.0269620541367,EarlyBidder
118,1113.2783082864282,EarlyBidder,979.8699381586446,EarlyBidder
119,1123.3958548829148,EarlyBidder,1113.2783082864282,EarlyBidder
120,1123.3958548829148,EarlyBidder,1113.2783082864282,EarlyBidder
121,1123.3958548829148,EarlyBidder,1113.2783082864282,EarlyBidder
122,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
123,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
124,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
125,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
126,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
127,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
128,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
129,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
130,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
131,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
132,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
133,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
134,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
135,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
136,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
137,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
138,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
139,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
140,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
141,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
142,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
143,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
144,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
145,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
146,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
147,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
148,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
149,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
150,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
151,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
152,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
153,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
154,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
155,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
156,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
157,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
158,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
159,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
160,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
161,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
162,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
163,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
164,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
165,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
166,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
167,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
168,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
169,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
170,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
171,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
172,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
173,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
174,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
175,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
176,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
177,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
178,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
179,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
180,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
181,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
182,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
183,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
184,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
185,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
186,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
187,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
188,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
189,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
190,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
191,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
192,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
193,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
194,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
195,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
196,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
197,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
198,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
199,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
200,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
201,1190.9503192579064,EarlyBidder,1123.3958548829148,EarlyBidder
202,0.0,None,0.0,None
203,431.288185688348,EarlyBidder,319.3423259311633,EarlyBidder
204,431.288185688348,EarlyBidder,319.3423259311633,EarlyBidder
205,431.288185688348,EarlyBidder,323.1639259087991,EarlyBidder
206,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
207,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
208,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
209,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
210,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
211,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
212,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
213,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
214,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
215,431.288185688348,EarlyBidder,369.8699762076016,EarlyBidder
216,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
217,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
218,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
219,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
220,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
221,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
222,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
223,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
224,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
225,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
226,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
227,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
228,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
229,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
230,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
231,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
232,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
233,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
234,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
235,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
236,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
237,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
238,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
239,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
240,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
241,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
242,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
243,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
244,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
245,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
246,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
247,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
248,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
249,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
250,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
251,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
252,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
253,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
254,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
255,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
256,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
257,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
258,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
259,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
260,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
261,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
262,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
263,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
264,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
265,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
266,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
267,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
268,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
269,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
270,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
271,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
272,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
273,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
274,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
275,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
276,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
277,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
278,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
279,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
280,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
281,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
282,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
283,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
284,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
285,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
286,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
287,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
288,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
289,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
290,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
291,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
292,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
293,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
294,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
295,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
296,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
297,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
298,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
299,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
300,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
301,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
302,436.8644780649488,EarlyBidder,431.288185688348,EarlyBidder
303,0.0,None,0.0,None
304,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
305,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
306,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
307,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
308,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
309,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
310,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
311,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
312,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
313,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
314,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
315,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
316,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
317,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
318,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
319,980.3371463300235,EarlyBidder,844.4957758922949,EarlyBidder
320,980.3371463300235,EarlyBidder,893.6152575856431,EarlyBidder
321,980.3371463300235,EarlyBidder,927.0328515534845,EarlyBidder
322,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
323,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
324,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
325,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
326,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
327,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
328,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
329,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
330,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
331,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
332,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
333,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
334,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
335,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
336,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
337,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
338,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
339,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
340,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
341,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
342,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
343,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
344,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
345,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
346,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
347,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
348,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
349,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
350,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
351,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
352,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
353,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
354,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
355,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
356,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
357,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
358,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
359,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
360,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
361,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
362,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
363,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
364,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
365,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
366,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
367,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
368,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
369,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
370,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
371,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
372,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
373,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
374,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
375,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
376,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
377,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
378,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
379,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
380,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
381,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
382,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
383,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
384,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
385,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
386,980.3371463300235,EarlyBidder,963.4245846353268,EarlyBidder
387,1000.7094241317694,SniperBidder,980.3371463300235,EarlyBidder
388,1036.1013045324796,EarlyBidder,1000.7094241317694,SniperBidder
389,1078.1480246843016,EarlyBidder,1036.1013045324796,EarlyBidder
390,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
391,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
392,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
393,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
394,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
395,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
396,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
397,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
398,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
399,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
400,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
401,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
402,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
403,1079.3025773004085,SniperBidder,1078.1480246843016,EarlyBidder
404,0.0,None,0.0,None
405,1114.456674574663,EarlyBidder,626.7814533565443,EarlyBidder
406,1114.456674574663,EarlyBidder,626.7814533565443,EarlyBidder
407,1114.456674574663,EarlyBidder,626.7814533565443,EarlyBidder
408,1114.456674574663,EarlyBidder,629.4342396961301,EarlyBidder
409,1114.456674574663,EarlyBidder,708.6578748691988,EarlyBidder
410,1114.456674574663,EarlyBidder,708.6578748691988,EarlyBidder
